,hour,project,fuzzer,run,control_size
566,15,openthread,cmplog,002,556.0
567,16,openthread,cmplog,002,557.0
568,17,openthread,cmplog,002,558.0
569,18,openthread,cmplog,002,561.0
570,19,openthread,cmplog,002,572.0
571,20,openthread,cmplog,002,593.0
572,21,openthread,cmplog,002,593.0
573,22,openthread,cmplog,002,595.0
574,23,openthread,cmplog,002,595.0
575,24,openthread,cmplog,002,618.0
576,1,openthread,cmplog,008,279.0
577,2,openthread,cmplog,008,430.0
578,3,openthread,cmplog,008,484.0
579,4,openthread,cmplog,008,502.0
580,5,openthread,cmplog,008,564.0
581,6,openthread,cmplog,008,579.0
582,7,openthread,cmplog,008,598.0
583,8,openthread,cmplog,008,602.0
584,9,openthread,cmplog,008,606.0
585,10,openthread,cmplog,008,620.0
586,11,openthread,cmplog,008,620.0
587,12,openthread,cmplog,008,621.0
588,13,openthread,cmplog,008,623.0
589,14,openthread,cmplog,008,627.0
590,15,openthread,cmplog,008,632.0
591,16,openthread,cmplog,008,634.0
592,17,openthread,cmplog,008,634.0
593,18,openthread,cmplog,008,636.0
594,19,openthread,cmplog,008,636.0
595,20,openthread,cmplog,008,637.0
596,21,openthread,cmplog,008,638.0
597,22,openthread,cmplog,008,641.0
598,23,openthread,cmplog,008,667.0
599,24,openthread,cmplog,008,672.0
600,1,openthread,cmplog,005,348.0
601,2,openthread,cmplog,005,436.0
602,3,openthread,cmplog,005,472.0
603,4,openthread,cmplog,005,483.0
604,5,openthread,cmplog,005,518.0
605,6,openthread,cmplog,005,540.0
606,7,openthread,cmplog,005,548.0
607,8,openthread,cmplog,005,585.0
608,9,openthread,cmplog,005,590.0
609,10,openthread,cmplog,005,596.0
610,11,openthread,cmplog,005,599.0
611,12,openthread,cmplog,005,603.0
612,13,openthread,cmplog,005,605.0
613,14,openthread,cmplog,005,606.0
614,15,openthread,cmplog,005,608.0
615,16,openthread,cmplog,005,608.0
616,17,openthread,cmplog,005,608.0
617,18,openthread,cmplog,005,612.0
618,19,openthread,cmplog,005,620.0
619,20,openthread,cmplog,005,625.0
620,21,openthread,cmplog,005,625.0
621,22,openthread,cmplog,005,626.0
622,23,openthread,cmplog,005,626.0
623,24,openthread,cmplog,005,626.0
624,1,openthread,cmplog,009,343.0
625,2,openthread,cmplog,009,431.0
626,3,openthread,cmplog,009,465.0
627,4,openthread,cmplog,009,488.0
628,5,openthread,cmplog,009,496.0
629,6,openthread,cmplog,009,508.0
630,7,openthread,cmplog,009,516.0
631,8,openthread,cmplog,009,562.0
632,9,openthread,cmplog,009,577.0
633,10,openthread,cmplog,009,588.0
634,11,openthread,cmplog,009,606.0
635,12,openthread,cmplog,009,614.0
636,13,openthread,cmplog,009,619.0
637,14,openthread,cmplog,009,622.0
638,15,openthread,cmplog,009,628.0
639,16,openthread,cmplog,009,632.0
640,17,openthread,cmplog,009,644.0
641,18,openthread,cmplog,009,648.0
642,19,openthread,cmplog,009,670.0
643,20,openthread,cmplog,009,680.0
644,21,openthread,cmplog,009,684.0
645,22,openthread,cmplog,009,686.0
646,23,openthread,cmplog,009,689.0
647,24,openthread,cmplog,009,692.0
648,1,openthread,cmplog,007,22.0
649,2,openthread,cmplog,007,23.0
650,3,openthread,cmplog,007,27.0
651,4,openthread,cmplog,007,29.0
652,5,openthread,cmplog,007,30.0
653,6,openthread,cmplog,007,132.0
654,7,openthread,cmplog,007,360.0
655,8,openthread,cmplog,007,397.0
656,9,openthread,cmplog,007,416.0
657,10,openthread,cmplog,007,439.0
658,11,openthread,cmplog,007,445.0
659,12,openthread,cmplog,007,468.0
660,13,openthread,cmplog,007,483.0
661,14,openthread,cmplog,007,487.0
662,15,openthread,cmplog,007,493.0
663,16,openthread,cmplog,007,495.0
664,17,openthread,cmplog,007,505.0
665,18,openthread,cmplog,007,510.0
666,19,openthread,cmplog,007,513.0
667,20,openthread,cmplog,007,516.0
668,21,openthread,cmplog,007,530.0
669,22,openthread,cmplog,007,534.0
670,23,openthread,cmplog,007,551.0
671,24,openthread,cmplog,007,560.0
672,1,openthread,cmplog,001,27.0
673,2,openthread,cmplog,001,317.0
674,3,openthread,cmplog,001,468.0
675,4,openthread,cmplog,001,503.0
676,5,openthread,cmplog,001,541.0
677,6,openthread,cmplog,001,555.0
678,7,openthread,cmplog,001,562.0
679,8,openthread,cmplog,001,564.0
680,9,openthread,cmplog,001,574.0
681,10,openthread,cmplog,001,583.0
682,11,openthread,cmplog,001,589.0
683,12,openthread,cmplog,001,592.0
684,13,openthread,cmplog,001,592.0
685,14,openthread,cmplog,001,593.0
686,15,openthread,cmplog,001,594.0
687,16,openthread,cmplog,001,595.0
688,17,openthread,cmplog,001,595.0
689,18,openthread,cmplog,001,596.0
690,19,openthread,cmplog,001,600.0
691,20,openthread,cmplog,001,601.0
692,21,openthread,cmplog,001,605.0
693,22,openthread,cmplog,001,605.0
694,23,openthread,cmplog,001,609.0
695,24,openthread,cmplog,001,626.0
696,1,openthread,cmplog,000,225.0
697,2,openthread,cmplog,000,444.0
698,3,openthread,cmplog,000,489.0
699,4,openthread,cmplog,000,502.0
700,5,openthread,cmplog,000,516.0
701,6,openthread,cmplog,000,529.0
702,7,openthread,cmplog,000,555.0
703,8,openthread,cmplog,000,584.0
704,9,openthread,cmplog,000,601.0
705,10,openthread,cmplog,000,613.0
706,11,openthread,cmplog,000,618.0
707,12,openthread,cmplog,000,621.0
708,13,openthread,cmplog,000,628.0
709,14,openthread,cmplog,000,630.0
710,15,openthread,cmplog,000,632.0
711,16,openthread,cmplog,000,632.0
712,17,openthread,cmplog,000,638.0
713,18,openthread,cmplog,000,659.0
714,19,openthread,cmplog,000,664.0
715,20,openthread,cmplog,000,665.0
716,21,openthread,cmplog,000,666.0
717,22,openthread,cmplog,000,668.0
718,23,openthread,cmplog,000,668.0
719,24,openthread,cmplog,000,671.0
720,1,tcpdump,optfuzz,004,1316.21875
721,2,tcpdump,optfuzz,004,1801.2241379310344
722,3,tcpdump,optfuzz,004,2121.3823529411766
723,4,tcpdump,optfuzz,004,2233.732558139535
724,5,tcpdump,optfuzz,004,2306.7283950617284
725,6,tcpdump,optfuzz,004,2377.4358974358975
726,7,tcpdump,optfuzz,004,2580.185185185185
727,8,tcpdump,optfuzz,004,2727.866666666667
728,9,tcpdump,optfuzz,004,2780.703296703297
729,10,tcpdump,optfuzz,004,2801.6153846153848
730,11,tcpdump,optfuzz,004,2808.821052631579
731,12,tcpdump,optfuzz,004,2877.25
732,13,tcpdump,optfuzz,004,2896.992307692308
733,14,tcpdump,optfuzz,004,2898.5701754385964
734,15,tcpdump,optfuzz,004,2985.061403508772
735,16,tcpdump,optfuzz,004,2961.1048387096776
736,17,tcpdump,optfuzz,004,2953.7
737,18,tcpdump,optfuzz,004,2958.364864864865
738,19,tcpdump,optfuzz,004,2955.051470588235
739,20,tcpdump,optfuzz,004,2944.5933333333332
740,21,tcpdump,optfuzz,004,2947.7687074829932
741,22,tcpdump,optfuzz,004,2993.589285714286
742,23,tcpdump,optfuzz,004,3080.711409395973
743,24,tcpdump,optfuzz,004,3069.1575342465753
744,1,tcpdump,optfuzz,006,1479.2931034482758
745,2,tcpdump,optfuzz,006,1935.4333333333334
746,3,tcpdump,optfuzz,006,2000.6935483870968
747,4,tcpdump,optfuzz,006,2461.56
748,5,tcpdump,optfuzz,006,2529.806818181818
749,6,tcpdump,optfuzz,006,2609.1046511627906
750,7,tcpdump,optfuzz,006,2597.5
751,8,tcpdump,optfuzz,006,2716.035714285714
752,9,tcpdump,optfuzz,006,2791.5176470588235
753,10,tcpdump,optfuzz,006,2854.7979797979797
754,11,tcpdump,optfuzz,006,2857.7924528301887
755,12,tcpdump,optfuzz,006,2853.5140186915887
756,13,tcpdump,optfuzz,006,2893.7699115044247
757,14,tcpdump,optfuzz,006,2965.681818181818
758,15,tcpdump,optfuzz,006,2962.5481481481484
759,16,tcpdump,optfuzz,006,2938.544117647059
760,17,tcpdump,optfuzz,006,2969.0789473684213
761,18,tcpdump,optfuzz,006,3008.628787878788
762,19,tcpdump,optfuzz,006,3058.6279069767443
763,20,tcpdump,optfuzz,006,3063.5533333333333
764,21,tcpdump,optfuzz,006,3056.3986486486488
765,22,tcpdump,optfuzz,006,3040.9932432432433
766,23,tcpdump,optfuzz,006,3043.288
767,24,tcpdump,optfuzz,006,3062.510067114094
768,1,tcpdump,optfuzz,003,1536.4666666666667
769,2,tcpdump,optfuzz,003,1936.0
770,3,tcpdump,optfuzz,003,2074.8823529411766
771,4,tcpdump,optfuzz,003,2317.96
772,5,tcpdump,optfuzz,003,2391.425287356322
773,6,tcpdump,optfuzz,003,2498.690476190476
774,7,tcpdump,optfuzz,003,2592.5057471264367
775,8,tcpdump,optfuzz,003,2552.8952380952383
776,9,tcpdump,optfuzz,003,2562.990291262136
777,10,tcpdump,optfuzz,003,2650.1639344262294
778,11,tcpdump,optfuzz,003,2630.036496350365
779,12,tcpdump,optfuzz,003,2627.1448275862067
780,13,tcpdump,optfuzz,003,2634.9851851851854
781,14,tcpdump,optfuzz,003,2627.1677852348994
782,15,tcpdump,optfuzz,003,2667.026785714286
783,16,tcpdump,optfuzz,003,2700.8571428571427
784,17,tcpdump,optfuzz,003,2695.0405405405404
785,18,tcpdump,optfuzz,003,2687.7105263157896
786,19,tcpdump,optfuzz,003,2688.7581699346406
787,20,tcpdump,optfuzz,003,2685.6518987341774
788,21,tcpdump,optfuzz,003,2688.424836601307
789,22,tcpdump,optfuzz,003,2691.901960784314
790,23,tcpdump,optfuzz,003,2704.0063694267515
791,24,tcpdump,optfuzz,003,2693.0062111801244
792,1,tcpdump,optfuzz,002,1461.892857142857
793,2,tcpdump,optfuzz,002,1896.142857142857
794,3,tcpdump,optfuzz,002,2185.0819672131147
795,4,tcpdump,optfuzz,002,2364.8166666666666
796,5,tcpdump,optfuzz,002,2510.231884057971
797,6,tcpdump,optfuzz,002,2660.4871794871797
798,7,tcpdump,optfuzz,002,2659.878048780488
799,8,tcpdump,optfuzz,002,2733.5116279069766
800,9,tcpdump,optfuzz,002,2901.4266666666667
801,10,tcpdump,optfuzz,002,2952.2608695652175
802,11,tcpdump,optfuzz,002,2952.80198019802
803,12,tcpdump,optfuzz,002,2994.443181818182
804,13,tcpdump,optfuzz,002,3107.401960784314
805,14,tcpdump,optfuzz,002,3105.5967741935483
806,15,tcpdump,optfuzz,002,3112.4921875
807,16,tcpdump,optfuzz,002,3131.3560606060605
808,17,tcpdump,optfuzz,002,3139.496
809,18,tcpdump,optfuzz,002,3156.2785714285715
810,19,tcpdump,optfuzz,002,3194.3488372093025
811,20,tcpdump,optfuzz,002,3211.2302158273383
812,21,tcpdump,optfuzz,002,3231.504132231405
813,22,tcpdump,optfuzz,002,3230.213793103448
814,23,tcpdump,optfuzz,002,3246.6875
815,24,tcpdump,optfuzz,002,3231.2
816,1,tcpdump,optfuzz,008,1363.323076923077
817,2,tcpdump,optfuzz,008,1819.142857142857
818,3,tcpdump,optfuzz,008,1887.6125
819,4,tcpdump,optfuzz,008,2081.7894736842104
820,5,tcpdump,optfuzz,008,2327.453125
821,6,tcpdump,optfuzz,008,2588.840579710145
822,7,tcpdump,optfuzz,008,2764.7525773195875
823,8,tcpdump,optfuzz,008,2854.8709677419356
824,9,tcpdump,optfuzz,008,2948.3217391304347
825,10,tcpdump,optfuzz,008,3089.8
826,11,tcpdump,optfuzz,008,3174.1326530612246
827,12,tcpdump,optfuzz,008,3204.151785714286
828,13,tcpdump,optfuzz,008,3300.714285714286
829,14,tcpdump,optfuzz,008,3292.4580152671756
830,15,tcpdump,optfuzz,008,3277.041379310345
831,16,tcpdump,optfuzz,008,3251.394366197183
832,17,tcpdump,optfuzz,008,3232.0753424657532
833,18,tcpdump,optfuzz,008,3234.891891891892
834,19,tcpdump,optfuzz,008,3215.766666666667
835,20,tcpdump,optfuzz,008,3211.3815789473683
836,21,tcpdump,optfuzz,008,3199.8645161290324
837,22,tcpdump,optfuzz,008,3190.472222222222
838,23,tcpdump,optfuzz,008,3226.0
839,24,tcpdump,optfuzz,008,3270.3664122137407
840,1,tcpdump,optfuzz,005,1513.9411764705883
841,2,tcpdump,optfuzz,005,1972.9454545454546
842,3,tcpdump,optfuzz,005,2194.3
843,4,tcpdump,optfuzz,005,2243.5324675324673
844,5,tcpdump,optfuzz,005,2272.6615384615384
845,6,tcpdump,optfuzz,005,2332.771739130435
846,7,tcpdump,optfuzz,005,2357.3777777777777
847,8,tcpdump,optfuzz,005,2382.4857142857145
848,9,tcpdump,optfuzz,005,2392.029702970297
849,10,tcpdump,optfuzz,005,2395.0204081632655
850,11,tcpdump,optfuzz,005,2428.5271317829456
851,12,tcpdump,optfuzz,005,2415.9295774647885
852,13,tcpdump,optfuzz,005,2471.5670103092784
853,14,tcpdump,optfuzz,005,2525.5153846153844
854,15,tcpdump,optfuzz,005,2518.3716216216217
855,16,tcpdump,optfuzz,005,2674.3423423423424
856,17,tcpdump,optfuzz,005,2705.698630136986
857,18,tcpdump,optfuzz,005,2713.508474576271
858,19,tcpdump,optfuzz,005,2751.492957746479
859,20,tcpdump,optfuzz,005,2764.0152671755727
860,21,tcpdump,optfuzz,005,2779.593103448276
861,22,tcpdump,optfuzz,005,2777.273381294964
862,23,tcpdump,optfuzz,005,2798.384105960265
863,24,tcpdump,optfuzz,005,2908.4880952380954
864,1,tcpdump,optfuzz,009,1371.016393442623
865,2,tcpdump,optfuzz,009,1860.8307692307692
866,3,tcpdump,optfuzz,009,2060.5625
867,4,tcpdump,optfuzz,009,2120.553191489362
868,5,tcpdump,optfuzz,009,2305.818181818182
869,6,tcpdump,optfuzz,009,2577.753424657534
870,7,tcpdump,optfuzz,009,2660.868686868687
871,8,tcpdump,optfuzz,009,2757.2244897959185
872,9,tcpdump,optfuzz,009,2756.2363636363634
873,10,tcpdump,optfuzz,009,2768.0714285714284
874,11,tcpdump,optfuzz,009,2776.722222222222
875,12,tcpdump,optfuzz,009,2863.6306306306305
876,13,tcpdump,optfuzz,009,2953.4375
877,14,tcpdump,optfuzz,009,2941.974025974026
878,15,tcpdump,optfuzz,009,2937.37106918239
879,16,tcpdump,optfuzz,009,2932.6206896551726
880,17,tcpdump,optfuzz,009,3059.4741379310344
881,18,tcpdump,optfuzz,009,3094.2248062015506
882,19,tcpdump,optfuzz,009,3092.7597402597403
883,20,tcpdump,optfuzz,009,3091.396226415094
884,21,tcpdump,optfuzz,009,3075.167701863354
885,22,tcpdump,optfuzz,009,3068.5263157894738
886,23,tcpdump,optfuzz,009,3056.6666666666665
887,24,tcpdump,optfuzz,009,3057.3395061728397
888,1,tcpdump,optfuzz,007,1414.6333333333334
889,2,tcpdump,optfuzz,007,1847.084745762712
890,3,tcpdump,optfuzz,007,2102.809523809524
891,4,tcpdump,optfuzz,007,2240.725
892,5,tcpdump,optfuzz,007,2306.5348837209303
893,6,tcpdump,optfuzz,007,2339.945652173913
894,7,tcpdump,optfuzz,007,2436.6666666666665
895,8,tcpdump,optfuzz,007,2466.404761904762
896,9,tcpdump,optfuzz,007,2458.4903846153848
897,10,tcpdump,optfuzz,007,2468.0515463917527
898,11,tcpdump,optfuzz,007,2494.4851485148515
899,12,tcpdump,optfuzz,007,2582.2090909090907
900,13,tcpdump,optfuzz,007,2639.9901960784314
901,14,tcpdump,optfuzz,007,2707.94964028777
902,15,tcpdump,optfuzz,007,2695.3533834586465
903,16,tcpdump,optfuzz,007,2721.2279411764707
904,17,tcpdump,optfuzz,007,2774.9565217391305
905,18,tcpdump,optfuzz,007,2818.59
906,19,tcpdump,optfuzz,007,2899.336448598131
907,20,tcpdump,optfuzz,007,3063.704
908,21,tcpdump,optfuzz,007,3105.792
909,22,tcpdump,optfuzz,007,3106.2430555555557
910,23,tcpdump,optfuzz,007,3107.496551724138
911,24,tcpdump,optfuzz,007,3110.60162601626
912,1,tcpdump,optfuzz,001,1413.2545454545455
913,2,tcpdump,optfuzz,001,1856.5862068965516
914,3,tcpdump,optfuzz,001,1992.1666666666667
915,4,tcpdump,optfuzz,001,2087.7837837837837
916,5,tcpdump,optfuzz,001,2420.2950819672133
917,6,tcpdump,optfuzz,001,2608.1666666666665
918,7,tcpdump,optfuzz,001,2691.9204545454545
919,8,tcpdump,optfuzz,001,2746.543209876543
920,9,tcpdump,optfuzz,001,2878.0365853658536
921,10,tcpdump,optfuzz,001,2921.811320754717
922,11,tcpdump,optfuzz,001,2897.9611650485435
923,12,tcpdump,optfuzz,001,2874.413043478261
924,13,tcpdump,optfuzz,001,2945.4545454545455
925,14,tcpdump,optfuzz,001,2929.587786259542
926,15,tcpdump,optfuzz,001,2940.15503875969
927,16,tcpdump,optfuzz,001,2990.048387096774
928,17,tcpdump,optfuzz,001,3030.93984962406
929,18,tcpdump,optfuzz,001,3027.215277777778
930,19,tcpdump,optfuzz,001,3009.5694444444443
931,20,tcpdump,optfuzz,001,3005.595890410959
932,21,tcpdump,optfuzz,001,2995.687074829932
933,22,tcpdump,optfuzz,001,2974.4825174825173
934,23,tcpdump,optfuzz,001,2959.6862745098038
935,24,tcpdump,optfuzz,001,2946.9930555555557
936,1,tcpdump,optfuzz,000,1436.9107142857142
937,2,tcpdump,optfuzz,000,1894.72131147541
938,3,tcpdump,optfuzz,000,2021.7777777777778
939,4,tcpdump,optfuzz,000,2125.7837837837837
940,5,tcpdump,optfuzz,000,2214.4444444444443
941,6,tcpdump,optfuzz,000,2347.518987341772
942,7,tcpdump,optfuzz,000,2389.0
943,8,tcpdump,optfuzz,000,2429.06
944,9,tcpdump,optfuzz,000,2508.09375
945,10,tcpdump,optfuzz,000,2584.21359223301
946,11,tcpdump,optfuzz,000,2594.115702479339
947,12,tcpdump,optfuzz,000,2624.1803278688526
948,13,tcpdump,optfuzz,000,2640.936507936508
949,14,tcpdump,optfuzz,000,2633.1388888888887
950,15,tcpdump,optfuzz,000,2638.1487603305786
951,16,tcpdump,optfuzz,000,2708.6666666666665
952,17,tcpdump,optfuzz,000,2697.0296296296297
953,18,tcpdump,optfuzz,000,2709.1884057971015
954,19,tcpdump,optfuzz,000,2719.7175572519086
955,20,tcpdump,optfuzz,000,2712.125874125874
956,21,tcpdump,optfuzz,000,2788.632
957,22,tcpdump,optfuzz,000,2783.5655172413794
958,23,tcpdump,optfuzz,000,2784.0236220472443
959,24,tcpdump,optfuzz,000,2836.4846153846156
960,1,openh264,optfuzz,004,671.8111111111111
961,2,openh264,optfuzz,004,1384.7397260273972
962,3,openh264,optfuzz,004,1328.0691823899372
963,4,openh264,optfuzz,004,1284.2865497076023
964,5,openh264,optfuzz,004,1248.6971428571428
965,6,openh264,optfuzz,004,1234.375
966,7,openh264,optfuzz,004,1223.9886363636363
967,8,openh264,optfuzz,004,1213.8548387096773
968,9,openh264,optfuzz,004,1212.8688524590164
969,10,openh264,optfuzz,004,1206.8628571428571
970,11,openh264,optfuzz,004,1203.12
971,12,openh264,optfuzz,004,1196.8983050847457
972,13,openh264,optfuzz,004,1189.6759776536312
973,14,openh264,optfuzz,004,1184.7966101694915
974,15,openh264,optfuzz,004,1183.6954022988505
975,16,openh264,optfuzz,004,1179.6648044692738
976,17,openh264,optfuzz,004,1178.0
977,18,openh264,optfuzz,004,1178.0
978,19,openh264,optfuzz,004,1178.0
979,20,openh264,optfuzz,004,1176.3672316384182
980,21,openh264,optfuzz,004,1172.9378531073446
981,22,openh264,optfuzz,004,1169.685393258427
982,23,openh264,optfuzz,004,1167.0481927710844
983,24,openh264,optfuzz,004,1166.8381502890174
984,1,openh264,optfuzz,006,1390.2307692307693
985,2,openh264,optfuzz,006,1452.71875
986,3,openh264,optfuzz,006,1328.5470588235294
987,4,openh264,optfuzz,006,1273.378205128205
988,5,openh264,optfuzz,006,1249.870588235294
989,6,openh264,optfuzz,006,1235.3240223463688
990,7,openh264,optfuzz,006,1223.7747252747254
991,8,openh264,optfuzz,006,1216.9833333333333
992,9,openh264,optfuzz,006,1211.1685393258426
993,10,openh264,optfuzz,006,1200.75
994,11,openh264,optfuzz,006,1194.0231213872833
995,12,openh264,optfuzz,006,1189.4597701149426
996,13,openh264,optfuzz,006,1187.4709302325582
997,14,openh264,optfuzz,006,1186.0
998,15,openh264,optfuzz,006,1184.8488372093022
999,16,openh264,optfuzz,006,1182.0233918128654
1000,17,openh264,optfuzz,006,1182.0
1001,18,openh264,optfuzz,006,1182.0
1002,19,openh264,optfuzz,006,1181.6900584795321
1003,20,openh264,optfuzz,006,1181.0
1004,21,openh264,optfuzz,006,1181.0
1005,22,openh264,optfuzz,006,1181.0
1006,23,openh264,optfuzz,006,1181.0
1007,24,openh264,optfuzz,006,1181.0118343195265
1008,1,openh264,optfuzz,003,540.9333333333333
1009,2,openh264,optfuzz,003,1633.264705882353
1010,3,openh264,optfuzz,003,1475.98
1011,4,openh264,optfuzz,003,1349.3766233766235
1012,5,openh264,optfuzz,003,1296.3131313131314
1013,6,openh264,optfuzz,003,1274.8272727272727
1014,7,openh264,optfuzz,003,1265.5714285714287
1015,8,openh264,optfuzz,003,1256.801886792453
1016,9,openh264,optfuzz,003,1250.8715596330276
1017,10,openh264,optfuzz,003,1238.4615384615386
1018,11,openh264,optfuzz,003,1230.875
1019,12,openh264,optfuzz,003,1223.4903846153845
1020,13,openh264,optfuzz,003,1218.132075471698
1021,14,openh264,optfuzz,003,1211.7735849056603
1022,15,openh264,optfuzz,003,1210.0
1023,16,openh264,optfuzz,003,1207.3545454545454
1024,17,openh264,optfuzz,003,1203.5566037735848
1025,18,openh264,optfuzz,003,1200.6296296296296
1026,19,openh264,optfuzz,003,1196.566037735849
1027,20,openh264,optfuzz,003,1195.2477064220184
1028,21,openh264,optfuzz,003,1192.982142857143
1029,22,openh264,optfuzz,003,1190.138888888889
1030,23,openh264,optfuzz,003,1188.6090909090908
1031,24,openh264,optfuzz,003,1185.8288288288288
1032,1,openh264,optfuzz,002,975.1891891891892
1033,2,openh264,optfuzz,002,1667.6666666666667
1034,3,openh264,optfuzz,002,1424.9242424242425
1035,4,openh264,optfuzz,002,1374.15625
1036,5,openh264,optfuzz,002,1340.3488372093022
1037,6,openh264,optfuzz,002,1304.647619047619
1038,7,openh264,optfuzz,002,1283.959595959596
1039,8,openh264,optfuzz,002,1269.6261682242991
1040,9,openh264,optfuzz,002,1258.9880952380952
1041,10,openh264,optfuzz,002,1244.1981981981983
1042,11,openh264,optfuzz,002,1234.0204081632653
1043,12,openh264,optfuzz,002,1216.9285714285713
1044,13,openh264,optfuzz,002,1211.3761467889908
1045,14,openh264,optfuzz,002,1204.0654205607477
1046,15,openh264,optfuzz,002,1203.0
1047,16,openh264,optfuzz,002,1202.5636363636363
1048,17,openh264,optfuzz,002,1197.8947368421052
1049,18,openh264,optfuzz,002,1194.6470588235295
1050,19,openh264,optfuzz,002,1193.1531531531532
1051,20,openh264,optfuzz,002,1190.0555555555557
1052,21,openh264,optfuzz,002,1184.5555555555557
1053,22,openh264,optfuzz,002,1180.0849056603774
1054,23,openh264,optfuzz,002,1178.0
1055,24,openh264,optfuzz,002,1177.3727272727272
1056,1,openh264,optfuzz,008,1196.376811594203
1057,2,openh264,optfuzz,008,1455.451923076923
1058,3,openh264,optfuzz,008,1296.6404494382023
1059,4,openh264,optfuzz,008,1239.7166666666667
1060,5,openh264,optfuzz,008,1198.962765957447
1061,6,openh264,optfuzz,008,1185.7386934673366
1062,7,openh264,optfuzz,008,1177.5706806282722
1063,8,openh264,optfuzz,008,1171.4948979591836
1064,9,openh264,optfuzz,008,1164.1326530612246
1065,10,openh264,optfuzz,008,1159.2894736842106
1066,11,openh264,optfuzz,008,1156.917098445596
1067,12,openh264,optfuzz,008,1155.7754010695187
1068,13,openh264,optfuzz,008,1153.6492146596859
1069,14,openh264,optfuzz,008,1152.5526315789473
1070,15,openh264,optfuzz,008,1152.0
1071,16,openh264,optfuzz,008,1151.6329787234042
1072,17,openh264,optfuzz,008,1151.0
1073,18,openh264,optfuzz,008,1150.609625668449
1074,19,openh264,optfuzz,008,1150.0
1075,20,openh264,optfuzz,008,1150.0
1076,21,openh264,optfuzz,008,1149.48087431694
1077,22,openh264,optfuzz,008,1149.0
1078,23,openh264,optfuzz,008,1149.0
1079,24,openh264,optfuzz,008,1149.0
1080,1,openh264,optfuzz,005,1338.5873015873017
1081,2,openh264,optfuzz,005,1351.842105263158
1082,3,openh264,optfuzz,005,1228.268156424581
1083,4,openh264,optfuzz,005,1191.9783783783785
1084,5,openh264,optfuzz,005,1177.6421052631579
1085,6,openh264,optfuzz,005,1169.8167539267015
1086,7,openh264,optfuzz,005,1163.3854166666667
1087,8,openh264,optfuzz,005,1159.026595744681
1088,9,openh264,optfuzz,005,1156.0526315789473
1089,10,openh264,optfuzz,005,1151.8663101604277
1090,11,openh264,optfuzz,005,1150.0
1091,12,openh264,optfuzz,005,1149.1639344262296
1092,13,openh264,optfuzz,005,1149.0
1093,14,openh264,optfuzz,005,1146.2486187845304
1094,15,openh264,optfuzz,005,1144.5913978494623
1095,16,openh264,optfuzz,005,1143.0
1096,17,openh264,optfuzz,005,1142.027027027027
1097,18,openh264,optfuzz,005,1142.0
1098,19,openh264,optfuzz,005,1141.7351351351351
1099,20,openh264,optfuzz,005,1140.551912568306
1100,21,openh264,optfuzz,005,1140.0
1101,22,openh264,optfuzz,005,1139.5989304812833
1102,23,openh264,optfuzz,005,1138.1891891891892
1103,24,openh264,optfuzz,005,1135.5280898876404
1104,1,openh264,optfuzz,009,1164.1612903225807
1105,2,openh264,optfuzz,009,1398.7777777777778
1106,3,openh264,optfuzz,009,1287.8975903614457
1107,4,openh264,optfuzz,009,1254.5549450549452
1108,5,openh264,optfuzz,009,1240.224043715847
1109,6,openh264,optfuzz,009,1221.8033707865168
1110,7,openh264,optfuzz,009,1210.1808510638298
